Fold,Algorithm,Classifier,Dataset,TransferFunction,Alpha,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
8,bPSO-V1-RF-0_95,rf,australian,v1,0.95,0.04896480331262944,141.07593989372253,0.9565217391304348,0.04347826086956519,0.9354838709677419,0.9354838709677419,0.9736842105263158,0.9666666666666667,0.9508196721311475,0.9122710532502973,0.9787775891341257,"[[37,1],
 [2,29]]","[37, 1, 2, 29]","(2, 2)",6,[0 0 1 0 0 0 1 1 1 0 0 0 1 1],"[0.06325052 0.06325052 0.05967909 0.05967909 0.05610766 0.05253623
 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623
 0.0489648  0.0489648  0.0489648  0.0489648  0.0489648  0.0489648
 0.0489648  0.0489648  0.0489648  0.0489648  0.0489648  0.0489648
 0.0489648  0.0489648  0.0489648  0.0489648  0.0489648  0.0489648
 0.0489648  0.0489648  0.0489648  0.0489648  0.0489648  0.0489648
 0.0489648  0.0489648  0.0489648  0.0489648  0.0489648  0.0489648
 0.0489648  0.0489648  0.0489648  0.0489648  0.0489648  0.0489648
 0.0489648  0.0489648 ]",9
9,bPSO-V1-RF-0_95,rf,australian,v1,0.95,0.07292960662525885,144.6899917125702,0.9130434782608695,0.08695652173913049,0.9032258064516129,0.9032258064516129,0.9210526315789473,0.9032258064516129,0.9032258064516129,0.8242784380305602,0.9541595925297115,"[[35,3],
 [3,28]]","[35, 3, 3, 28]","(2, 2)",5,[0 0 1 0 0 0 1 1 0 0 0 1 1 0],"[0.1076087  0.1076087  0.08007246 0.08007246 0.08007246 0.07650104
 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104
 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104
 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104
 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104 0.07650104
 0.07292961 0.07292961 0.07292961 0.07292961 0.07292961 0.07292961
 0.07292961 0.07292961 0.07292961 0.07292961 0.07292961 0.07292961
 0.07292961 0.07292961 0.07292961 0.07292961 0.07292961 0.07292961
 0.07292961 0.07292961]",9
10,bPSO-V1-RF-0_95,rf,australian,v1,0.95,0.08669772256728779,133.0870623588562,0.927536231884058,0.07246376811594202,0.9032258064516129,0.9032258064516129,0.9473684210526315,0.9333333333333333,0.9180327868852459,0.853497287914844,0.9193548387096774,"[[36,2],
 [3,28]]","[36, 2, 3, 28]","(2, 2)",5,[1 0 0 0 0 0 1 1 1 0 0 0 0 1],"[0.12800207 0.12137681 0.11066253 0.1076087  0.1076087  0.1076087
 0.1076087  0.1076087  0.1076087  0.1076087  0.1076087  0.1076087
 0.1076087  0.1076087  0.1076087  0.1076087  0.1076087  0.10403727
 0.10403727 0.10403727 0.08669772 0.08669772 0.08669772 0.08669772
 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772
 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772
 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772
 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772 0.08669772
 0.08669772 0.08669772]",9
1,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.10329192546583853,133.7169578075409,0.8985507246376812,0.10144927536231885,0.9333333333333333,0.9333333333333333,0.8717948717948718,0.8484848484848485,0.8888888888888888,0.7990054683228008,0.9017094017094017,"[[34,5],
 [2,28]]","[34, 5, 2, 28]","(2, 2)",4,[0 0 1 0 0 0 0 1 0 0 0 1 1 0],"[0.14490683 0.14490683 0.14490683 0.14490683 0.14490683 0.14490683
 0.14490683 0.13127329 0.13127329 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193]",9
2,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.06310559006211183,135.3229217529297,0.8985507246376812,0.10144927536231885,0.9,0.9,0.8974358974358975,0.8709677419354839,0.8852459016393442,0.7947235225793907,0.9500000000000001,"[[35,4],
 [3,27]]","[35, 4, 3, 27]","(2, 2)",8,[0 0 0 1 0 1 1 1 1 1 1 0 1 0],"[0.13484472 0.13413043 0.10543478 0.10543478 0.10543478 0.10543478
 0.09180124 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.06310559 0.06310559 0.06310559
 0.06310559 0.06310559 0.06310559 0.06310559 0.06310559 0.06310559
 0.06310559 0.06310559 0.06310559 0.06310559 0.06310559 0.06310559
 0.06310559 0.06310559]",9
3,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.03226708074534163,132.2067732810974,0.927536231884058,0.07246376811594202,1.0,1.0,0.8717948717948718,0.8571428571428571,0.9230769230769231,0.8644378215075664,0.9594017094017094,"[[34,5],
 [0,30]]","[34, 5, 0, 30]","(2, 2)",5,[1 0 0 0 0 1 1 1 0 1 0 0 0 0],"[0.07602484 0.06096273 0.06096273 0.04804348 0.04804348 0.04804348
 0.04732919 0.04732919 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03226708 0.03226708 0.03226708 0.03226708 0.03226708
 0.03226708 0.03226708 0.03226708 0.03226708 0.03226708 0.03226708
 0.03226708 0.03226708 0.03226708 0.03226708 0.03226708 0.03226708
 0.03226708 0.03226708 0.03226708 0.03226708 0.03226708 0.03226708
 0.03226708 0.03226708]",9
4,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.1183540372670807,129.04484915733337,0.855072463768116,0.14492753623188404,0.7741935483870968,0.7741935483870968,0.9210526315789473,0.8888888888888888,0.8275862068965517,0.7086058432489726,0.8798811544991512,"[[35,3],
 [7,24]]","[35, 3, 7, 24]","(2, 2)",5,[0 0 0 0 0 1 1 1 1 0 0 0 1 0],"[0.14990683 0.14990683 0.14990683 0.14990683 0.14990683 0.14990683
 0.14919255 0.14919255 0.14919255 0.14919255 0.14919255 0.13484472
 0.13484472 0.13484472 0.13413043 0.11978261 0.11978261 0.11978261
 0.11906832 0.11906832 0.11906832 0.11906832 0.11906832 0.11906832
 0.11906832 0.11906832 0.11906832 0.11835404 0.11835404 0.11835404
 0.11835404 0.11835404 0.11835404 0.11835404 0.11835404 0.11835404
 0.11835404 0.11835404 0.11835404 0.11835404 0.11835404 0.11835404
 0.11835404 0.11835404 0.11835404 0.11835404 0.11835404 0.11835404
 0.11835404 0.11835404]",9
5,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.08965838509316776,129.2991018295288,0.8985507246376812,0.10144927536231885,0.9354838709677419,0.9354838709677419,0.868421052631579,0.8529411764705882,0.8923076923076924,0.7998413512063675,0.9278438030560272,"[[33,5],
 [2,29]]","[33, 5, 2, 29]","(2, 2)",5,[1 0 0 0 1 0 0 1 1 0 0 1 0 0],"[0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193 0.10329193
 0.10329193 0.09108696 0.09108696 0.09108696 0.09108696 0.09108696
 0.09108696 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267
 0.09037267 0.09037267 0.09037267 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839]",9
6,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.019347826086956482,135.6490306854248,0.9420289855072463,0.05797101449275366,0.9032258064516129,0.9032258064516129,0.9736842105263158,0.9655172413793104,0.9333333333333333,0.8836874386665622,0.9673174872665535,"[[37,1],
 [3,28]]","[37, 1, 3, 28]","(2, 2)",7,[0 1 0 0 1 0 1 1 1 0 0 0 1 1],"[0.04804348 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.01934783
 0.01934783 0.01934783 0.01934783 0.01934783 0.01934783 0.01934783
 0.01934783 0.01934783]",9
7,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.10543478260869567,132.38699412345886,0.8985507246376812,0.10144927536231885,0.9354838709677419,0.9354838709677419,0.868421052631579,0.8529411764705882,0.8923076923076924,0.7998413512063675,0.9168081494057726,"[[33,5],
 [2,29]]","[33, 5, 2, 29]","(2, 2)",7,[0 0 1 1 0 1 1 1 0 1 0 0 0 1],"[0.13555901 0.13270186 0.10686335 0.10686335 0.10686335 0.10614907
 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478
 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478
 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478
 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478
 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478
 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478
 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478 0.10543478
 0.10543478 0.10543478]",9
8,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.03298136645962735,134.4206874370575,0.9565217391304348,0.04347826086956519,0.967741935483871,0.967741935483871,0.9473684210526315,0.9375,0.9523809523809523,0.9127887197561914,0.9753820033955859,"[[36,2],
 [1,30]]","[36, 2, 1, 30]","(2, 2)",6,[0 0 1 0 0 0 1 1 1 0 0 0 1 1],"[0.04661491 0.04661491 0.03369565 0.03369565 0.03369565 0.03369565
 0.03369565 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137]",9
9,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.047329192546583826,128.9606478214264,0.927536231884058,0.07246376811594202,0.8709677419354839,0.8709677419354839,0.9736842105263158,0.9642857142857143,0.9152542372881356,0.8556171706841742,0.9482173174872666,"[[37,1],
 [4,27]]","[37, 1, 4, 27]","(2, 2)",6,[0 0 0 1 1 0 0 1 0 0 1 1 1 0],"[0.1047205  0.1047205  0.1047205  0.07745342 0.06310559 0.0623913
 0.0623913  0.06167702 0.06167702 0.06167702 0.06167702 0.06167702
 0.06167702 0.06167702 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919]",9
10,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.1025776397515528,129.8176167011261,0.8840579710144928,0.1159420289855072,0.8709677419354839,0.8709677419354839,0.8947368421052632,0.8709677419354839,0.8709677419354839,0.765704584040747,0.9286926994906621,"[[34,4],
 [4,27]]","[34, 4, 4, 27]","(2, 2)",3,[0 0 0 1 0 0 0 1 0 0 0 0 1 0],"[0.10686335 0.10686335 0.10686335 0.10543478 0.10543478 0.10543478
 0.10543478 0.1047205  0.1047205  0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.10400621 0.10257764 0.10257764
 0.10257764 0.10257764 0.10257764 0.10257764 0.10257764 0.10257764
 0.10257764 0.10257764]",9
1,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.11677018633540379,142.85758662223816,0.8985507246376812,0.10144927536231885,0.8333333333333334,0.8333333333333334,0.9487179487179487,0.9259259259259259,0.8771929824561403,0.7943678079791173,0.9247863247863248,"[[37,2],
 [5,25]]","[37, 2, 5, 25]","(2, 2)",4,[0 0 0 0 0 0 0 1 1 0 0 0 1 1],"[0.17034161 0.15802277 0.15802277 0.14730849 0.14730849 0.14730849
 0.14730849 0.14730849 0.14730849 0.1365942  0.1365942  0.1365942
 0.1365942  0.1365942  0.1365942  0.1365942  0.1365942  0.1365942
 0.1365942  0.1365942  0.1365942  0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019]",10
2,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.1398033126293996,135.67392706871033,0.8840579710144928,0.1159420289855072,0.9,0.9,0.8717948717948718,0.84375,0.8709677419354839,0.7672183264879434,0.9525641025641025,"[[34,5],
 [3,27]]","[34, 5, 3, 27]","(2, 2)",5,[0 0 1 0 0 1 0 1 0 1 0 0 0 1],"[0.16283644 0.16283644 0.16283644 0.16283644 0.1505176  0.1505176
 0.1505176  0.1505176  0.1505176  0.1505176  0.1505176  0.1505176
 0.1505176  0.1505176  0.13980331 0.13980331 0.13980331 0.13980331
 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331
 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331
 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331
 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331
 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331 0.13980331
 0.13980331 0.13980331]",10
3,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.10284679089026919,128.82071828842163,0.9130434782608695,0.08695652173913049,0.9,0.9,0.9230769230769231,0.9,0.9,0.823076923076923,0.9435897435897437,"[[36,3],
 [3,27]]","[36, 3, 3, 27]","(2, 2)",5,[0 0 0 0 1 0 0 1 0 0 1 0 1 1],"[0.13498965 0.13498965 0.13498965 0.12587992 0.12587992 0.12587992
 0.11356108 0.11356108 0.11356108 0.11356108 0.11356108 0.11356108
 0.11356108 0.11356108 0.11356108 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679]",10
4,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.06909937888198756,108.95239973068237,0.9565217391304348,0.04347826086956519,1.0,1.0,0.9210526315789473,0.9117647058823529,0.9538461538461539,0.9163969018573481,0.9881154499151104,"[[35,3],
 [0,31]]","[35, 3, 0, 31]","(2, 2)",3,[0 0 0 1 0 0 0 1 0 1 0 0 0 0],"[0.12427536 0.10124224 0.07981366 0.07981366 0.07981366 0.07981366
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938]",10
5,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.07981366459627327,130.94109201431274,0.9420289855072463,0.05797101449275366,0.9354838709677419,0.9354838709677419,0.9473684210526315,0.9354838709677419,0.9354838709677419,0.8828522920203735,0.9516129032258065,"[[36,2],
 [2,29]]","[36, 2, 2, 29]","(2, 2)",4,[0 0 0 0 0 0 0 1 0 0 0 1 1 1],"[0.1505176  0.1505176  0.1505176  0.1505176  0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.10445135
 0.10445135 0.10445135 0.10445135 0.10445135 0.10445135 0.10445135
 0.10445135 0.10445135 0.10445135 0.10445135 0.09213251 0.07981366
 0.07981366 0.07981366 0.07981366 0.07981366 0.07981366 0.07981366
 0.07981366 0.07981366]",10
6,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.1151656314699793,131.30644869804382,0.927536231884058,0.07246376811594202,1.0,1.0,0.868421052631579,0.8611111111111112,0.9253731343283582,0.8647583578918793,0.9405772495755518,"[[33,5],
 [0,31]]","[33, 5, 0, 31]","(2, 2)",5,[0 0 0 1 0 0 0 1 1 0 0 1 0 1],"[0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019 0.11677019
 0.11677019 0.11677019 0.11677019 0.11516563 0.11516563 0.11516563
 0.11516563 0.11516563 0.11516563 0.11516563 0.11516563 0.11516563
 0.11516563 0.11516563]",10
7,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.09213250517598348,137.48146271705627,0.9130434782608695,0.08695652173913049,0.9354838709677419,0.9354838709677419,0.8947368421052632,0.8787878787878788,0.90625,0.826719133937691,0.9342105263157896,"[[34,4],
 [2,29]]","[34, 4, 2, 29]","(2, 2)",4,[0 1 0 0 0 0 0 1 0 1 0 0 0 1],"[0.12748447 0.12748447 0.10445135 0.10445135 0.10445135 0.10445135
 0.10445135 0.10445135 0.10445135 0.10445135 0.10445135 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251]",10
8,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.16283643892339542,125.57260656356812,0.8405797101449275,0.1594202898550725,0.8709677419354839,0.8709677419354839,0.8157894736842105,0.7941176470588235,0.8307692307692308,0.6832858005553868,0.9036502546689305,"[[31,7],
 [4,27]]","[31, 7, 4, 27]","(2, 2)",6,[0 0 0 1 1 0 0 1 0 1 1 0 0 1],"[0.18586957 0.16604555 0.16604555 0.16604555 0.16604555 0.16604555
 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644
 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644
 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644
 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644
 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644
 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644
 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644 0.16283644
 0.16283644 0.16283644]",10
9,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.1274844720496895,131.29406070709229,0.9130434782608695,0.08695652173913049,0.8709677419354839,0.8709677419354839,0.9473684210526315,0.9310344827586207,0.9,0.8246608817759593,0.9117147707979627,"[[36,2],
 [4,27]]","[36, 2, 4, 27]","(2, 2)",5,[0 1 0 1 1 0 0 1 0 1 0 0 0 0],"[0.16283644 0.13980331 0.13819876 0.13819876 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447]",10
10,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.09052795031055899,133.8837287425995,0.927536231884058,0.07246376811594202,0.9354838709677419,0.9354838709677419,0.9210526315789473,0.90625,0.9206349206349206,0.8543634677495334,0.9651952461799661,"[[35,3],
 [2,29]]","[35, 3, 2, 29]","(2, 2)",5,[0 0 1 1 0 0 0 1 0 0 0 1 1 0],"[0.14301242 0.14140787 0.12748447 0.11516563 0.11516563 0.11516563
 0.11516563 0.11516563 0.11516563 0.10445135 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251 0.09213251
 0.09213251 0.09213251 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795]",10
1,bPSO-V1-RF-0_90,rf,australian,v1,0.9,0.10807453416149067,138.73785257339478,0.8985507246376812,0.10144927536231885,0.8666666666666667,0.8666666666666667,0.9230769230769231,0.896551724137931,0.8813559322033898,0.7931403520418913,0.9264957264957265,"[[36,3],
 [4,26]]","[36, 3, 4, 26]","(2, 2)",6,[0 0 1 0 0 1 1 1 1 0 0 0 1 0],"[0.13540373 0.13540373 0.13540373 0.13540373 0.13540373 0.13540373
 0.13540373 0.13540373 0.12826087 0.12826087 0.12826087 0.12826087
 0.12111801 0.12111801 0.12111801 0.12111801 0.12111801 0.12111801
 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453
 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453
 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453
 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453
 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453 0.10807453
 0.10807453 0.10807453]",10
2,bPSO-V1-RF-0_90,rf,australian,v1,0.9,0.11397515527950314,143.2240788936615,0.8985507246376812,0.10144927536231885,0.8333333333333334,0.8333333333333334,0.9487179487179487,0.9259259259259259,0.8771929824561403,0.7943678079791173,0.9047008547008547,"[[37,2],
 [5,25]]","[37, 2, 5, 25]","(2, 2)",5,[0 1 0 0 1 0 0 0 1 0 0 0 1 1],"[0.16614907 0.16614907 0.12826087 0.12826087 0.12826087 0.12826087
 0.12826087 0.12826087 0.12826087 0.12826087 0.12111801 0.12111801
 0.12111801 0.12111801 0.12111801 0.11397516 0.11397516 0.11397516
 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516
 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516
 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516
 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516
 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516 0.11397516
 0.11397516 0.11397516]",10
